locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm10,pm25,so2
10658,Pedregal,2024-11-10 06:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,24,12,
10658,Pedregal,2024-11-10 05:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,32,15,
10658,Pedregal,2024-11-10 04:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,34,16,
10658,Pedregal,2024-11-10 03:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,17,3,
10658,Pedregal,2024-11-10 02:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,22,5,
10658,Pedregal,2024-11-10 01:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,32,12,
10658,Pedregal,2024-11-10 00:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,33,18,
10658,Pedregal,2024-11-09 23:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,24,11,
10658,Pedregal,2024-11-09 22:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,24,11,
10658,Pedregal,2024-11-09 21:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,24,11,
10658,Pedregal,2024-11-09 20:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,10,2,
10658,Pedregal,2024-11-09 19:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,12,6,
10658,Pedregal,2024-11-09 18:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,29,15,
10658,Pedregal,2024-11-09 17:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,33,19,
10658,Pedregal,2024-11-09 16:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,22,9,
10658,Pedregal,2024-11-09 15:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,11,7,
10658,Pedregal,2024-11-09 14:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,9,5,
10658,Pedregal,2024-11-09 13:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,9,5,
10658,Pedregal,2024-11-09 12:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,7,4,
10658,Pedregal,2024-11-09 11:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,14,9,
10658,Pedregal,2024-11-09 10:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,12,6,
10658,Pedregal,2024-11-09 09:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,18,10,
10658,Pedregal,2024-11-09 08:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,26,13,
10658,Pedregal,2024-11-09 07:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,26,11,
10658,Pedregal,2024-11-09 06:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,26,11,
