locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no2,o3,pm10,pm25,so2,no,nox
10860,Benito Juárez,2021-02-08 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,28,11,,,
10860,Benito Juárez,2021-02-08 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,35,17,,,
10860,Benito Juárez,2021-02-08 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,37,17,,,
10860,Benito Juárez,2021-02-08 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,37,15,,,
10860,Benito Juárez,2021-02-08 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,20,,,
10860,Benito Juárez,2021-02-08 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,29,12,,,
10860,Benito Juárez,2021-02-08 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,33,16,,,
10860,Benito Juárez,2021-02-08 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,28,16,,,
10860,Benito Juárez,2021-02-08 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,25,15,,,
10860,Benito Juárez,2021-02-08 10:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,24,14,,,
10860,Benito Juárez,2021-02-08 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,27,12,,,
10860,Benito Juárez,2021-02-08 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,26,12,,,
10860,Benito Juárez,2021-02-08 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,26,12,,,
10860,Benito Juárez,2021-02-08 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,28,11,,,
10860,Benito Juárez,2021-02-08 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,29,14,,,
10860,Benito Juárez,2021-02-08 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,31,12,,,
10860,Benito Juárez,2021-02-08 03:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,37,16,,,
10860,Benito Juárez,2021-02-08 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,19,,,
10860,Benito Juárez,2021-02-08 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,22,,,
10860,Benito Juárez,2021-02-08 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,52,22,,,
10860,Benito Juárez,2021-02-07 23:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,52,16,,,
10860,Benito Juárez,2021-02-07 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,56,14,,,
10860,Benito Juárez,2021-02-07 21:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,47,14,,,
10860,Benito Juárez,2021-02-07 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,72,48,,,
10860,Benito Juárez,2021-02-07 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,76,47,,,
10860,Benito Juárez,2021-02-07 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,71,43,,,
10860,Benito Juárez,2021-02-07 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,58,34,,,
10860,Benito Juárez,2021-02-07 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,45,26,,,
10860,Benito Juárez,2021-02-07 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,34,22,,,
10860,Benito Juárez,2021-02-07 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,34,22,,,
10860,Benito Juárez,2021-02-07 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,29,16,,,
10860,Benito Juárez,2021-02-07 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,31,17,,,
10860,Benito Juárez,2021-02-07 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,17,,,
10860,Benito Juárez,2021-02-07 10:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,41,20,,,
10860,Benito Juárez,2021-02-07 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,44,23,,,
10860,Benito Juárez,2021-02-07 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,44,21,,,
10860,Benito Juárez,2021-02-07 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,47,26,,,
10860,Benito Juárez,2021-02-07 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,48,20,,,
10860,Benito Juárez,2021-02-07 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,48,20,,,
10860,Benito Juárez,2021-02-07 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,39,19,,,
10860,Benito Juárez,2021-02-07 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,11,,,
10860,Benito Juárez,2021-02-07 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,34,6,,,
10860,Benito Juárez,2021-02-07 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,45,21,,,
10860,Benito Juárez,2021-02-06 23:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,46,27,,,
10860,Benito Juárez,2021-02-06 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,45,11,,,
10860,Benito Juárez,2021-02-06 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,24,15,,,
10860,Benito Juárez,2021-02-06 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,23,12,,,
10860,Benito Juárez,2021-02-06 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,31,10,,,
10860,Benito Juárez,2021-02-06 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,40,18,,,
10860,Benito Juárez,2021-02-06 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,20,,,
10860,Benito Juárez,2021-02-06 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,40,21,,,
10860,Benito Juárez,2021-02-06 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,35,18,,,
10860,Benito Juárez,2021-02-06 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,23,11,,,
10860,Benito Juárez,2021-02-06 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,25,16,,,
10860,Benito Juárez,2021-02-06 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,30,17,,,
10860,Benito Juárez,2021-02-06 10:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,24,,,
10860,Benito Juárez,2021-02-06 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,45,25,,,
10860,Benito Juárez,2021-02-06 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,46,24,,,
10860,Benito Juárez,2021-02-06 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,20,,,
10860,Benito Juárez,2021-02-06 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,40,18,,,
10860,Benito Juárez,2021-02-06 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,40,18,,,
10860,Benito Juárez,2021-02-06 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,16,,,
10860,Benito Juárez,2021-02-06 03:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,56,20,,,
10860,Benito Juárez,2021-02-06 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,58,23,,,
10860,Benito Juárez,2021-02-06 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,56,21,,,
10860,Benito Juárez,2021-02-06 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,33,14,,,
10860,Benito Juárez,2021-02-05 23:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,34,20,,,
10860,Benito Juárez,2021-02-05 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,41,19,,,
10860,Benito Juárez,2021-02-05 21:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,38,20,,,
10860,Benito Juárez,2021-02-05 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,67,37,,,
10860,Benito Juárez,2021-02-05 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,67,37,,,
10860,Benito Juárez,2021-02-05 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,67,34,,,
10860,Benito Juárez,2021-02-05 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,67,34,,,
10860,Benito Juárez,2021-02-05 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,96,34,,,
10860,Benito Juárez,2021-02-05 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,78,41,,,
10860,Benito Juárez,2021-02-05 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,60,34,,,
10860,Benito Juárez,2021-02-05 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,60,31,,,
10860,Benito Juárez,2021-02-05 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,51,29,,,
10860,Benito Juárez,2021-02-05 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,54,28,,,
10860,Benito Juárez,2021-02-05 10:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,60,34,,,
10860,Benito Juárez,2021-02-05 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,63,31,,,
10860,Benito Juárez,2021-02-05 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,67,32,,,
10860,Benito Juárez,2021-02-05 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,61,27,,,
10860,Benito Juárez,2021-02-05 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,54,20,,,
10860,Benito Juárez,2021-02-05 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,54,20,,,
10860,Benito Juárez,2021-02-05 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,61,21,,,
10860,Benito Juárez,2021-02-05 03:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,60,22,,,
10860,Benito Juárez,2021-02-05 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,15,,,
10860,Benito Juárez,2021-02-05 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,16,8,,,
10860,Benito Juárez,2021-02-05 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,23,15,,,
10860,Benito Juárez,2021-02-04 23:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,39,21,,,
10860,Benito Juárez,2021-02-04 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,39,21,,,
10860,Benito Juárez,2021-02-04 21:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,16,,,
10860,Benito Juárez,2021-02-04 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,40,22,,,
10860,Benito Juárez,2021-02-04 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,75,45,,,
10860,Benito Juárez,2021-02-04 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,75,45,,,
10860,Benito Juárez,2021-02-04 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,65,32,,,
10860,Benito Juárez,2021-02-04 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,47,19,,,
10860,Benito Juárez,2021-02-04 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,19,,,
10860,Benito Juárez,2021-02-04 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,38,19,,,
10860,Benito Juárez,2021-02-04 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,33,17,,,
10860,Benito Juárez,2021-02-04 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,37,20,,,
10860,Benito Juárez,2021-02-04 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,48,26,,,
10860,Benito Juárez,2021-02-04 10:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,20,,,
10860,Benito Juárez,2021-02-04 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,23,15,,,
10860,Benito Juárez,2021-02-04 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,19,,,
10860,Benito Juárez,2021-02-04 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,22,,,
10860,Benito Juárez,2021-02-04 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,61,27,,,
10860,Benito Juárez,2021-02-04 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,61,27,,,
10860,Benito Juárez,2021-02-04 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,51,19,,,
10860,Benito Juárez,2021-02-04 03:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,9,,,
10860,Benito Juárez,2021-02-04 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,41,12,,,
10860,Benito Juárez,2021-02-04 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,30,7,,,
10860,Benito Juárez,2021-02-04 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,28,5,,,
10860,Benito Juárez,2021-02-03 23:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,14,5,,,
10860,Benito Juárez,2021-02-03 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,18,7,,,
10860,Benito Juárez,2021-02-03 21:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,27,14,,,
10860,Benito Juárez,2021-02-03 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,50,24,,,
10860,Benito Juárez,2021-02-03 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,76,47,,,
10860,Benito Juárez,2021-02-03 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,60,34,,,
10860,Benito Juárez,2021-02-03 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,52,26,,,
10860,Benito Juárez,2021-02-03 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,48,19,,,
10860,Benito Juárez,2021-02-03 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,17,,,
10860,Benito Juárez,2021-02-03 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,22,,,
10860,Benito Juárez,2021-02-03 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,43,20,,,
10860,Benito Juárez,2021-02-03 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,29,14,,,
10860,Benito Juárez,2021-02-03 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,19,10,,,
10860,Benito Juárez,2021-02-03 10:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,23,17,,,
10860,Benito Juárez,2021-02-03 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,25,16,,,
10860,Benito Juárez,2021-02-03 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,33,19,,,
10860,Benito Juárez,2021-02-03 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,41,21,,,
10860,Benito Juárez,2021-02-03 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,19,,,
10860,Benito Juárez,2021-02-03 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,42,19,,,
10860,Benito Juárez,2021-02-03 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,37,15,,,
10860,Benito Juárez,2021-02-03 03:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,31,10,,,
10860,Benito Juárez,2021-02-03 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,38,12,,,
10860,Benito Juárez,2021-02-03 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,39,18,,,
10860,Benito Juárez,2021-02-03 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,25,12,,,
10860,Benito Juárez,2021-02-02 23:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,28,16,,,
10860,Benito Juárez,2021-02-02 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,32,20,,,
10860,Benito Juárez,2021-02-02 21:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,22,16,,,
10860,Benito Juárez,2021-02-02 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,65,44,,,
10860,Benito Juárez,2021-02-02 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,99,69,,,
10860,Benito Juárez,2021-02-02 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,86,59,,,
10860,Benito Juárez,2021-02-02 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,63,40,,,
10860,Benito Juárez,2021-02-02 16:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,55,31,,,
10860,Benito Juárez,2021-02-02 15:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,45,29,,,
10860,Benito Juárez,2021-02-02 14:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,36,24,,,
10860,Benito Juárez,2021-02-02 13:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,31,21,,,
10860,Benito Juárez,2021-02-02 12:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,28,19,,,
10860,Benito Juárez,2021-02-02 11:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,30,18,,,
10860,Benito Juárez,2021-02-02 09:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,26,18,,,
10860,Benito Juárez,2021-02-02 08:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,25,16,,,
10860,Benito Juárez,2021-02-02 07:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,31,19,,,
10860,Benito Juárez,2021-02-02 06:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,30,16,,,
10860,Benito Juárez,2021-02-02 05:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,30,16,,,
10860,Benito Juárez,2021-02-02 04:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,33,12,,,
10860,Benito Juárez,2021-02-02 03:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,41,13,,,
10860,Benito Juárez,2021-02-02 02:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,39,14,,,
10860,Benito Juárez,2021-02-02 01:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,41,18,,,
10860,Benito Juárez,2021-02-01 00:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,37,5,,,
10860,Benito Juárez,2021-01-31 22:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,47,9,,,
10860,Benito Juárez,2021-01-31 21:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,53,23,,,
10860,Benito Juárez,2021-01-31 20:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,40,19,,,
10860,Benito Juárez,2021-01-31 19:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,24,11,,,
10860,Benito Juárez,2021-01-31 18:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,48,27,,,
10860,Benito Juárez,2021-01-31 17:00:00+00:00,µg/m³,MX,BJU,FALSE,,Governmental Organization,reference grade,19.37166667,-99.15916667,,,,61,36,,,
